ID,age,has_spouse,spouse_ID,gross_salary,has_student_loan,student_loan_amount,has_general_loan,general_loan_amount,has_alimony,alimony_amount
381,65,TRUE,381,32907,FALSE,0,TRUE,16,FALSE,0
382,61,TRUE,382,64567,FALSE,0,FALSE,0,FALSE,0
383,36,FALSE,383,75236,FALSE,0,TRUE,615,FALSE,0
384,36,TRUE,384,195700,TRUE,42505,TRUE,3189,FALSE,0
385,28,FALSE,385,107070,TRUE,59446,TRUE,9004,FALSE,0
386,75,TRUE,386,45475,TRUE,25236,FALSE,0,FALSE,0
387,42,TRUE,387,28616,TRUE,23916,FALSE,0,TRUE,609.4290062
388,37,TRUE,388,167237,FALSE,0,FALSE,0,TRUE,1766.753756
389,56,TRUE,389,198580,FALSE,0,FALSE,0,FALSE,0
390,30,TRUE,390,117435,FALSE,0,TRUE,5276,FALSE,0
391,46,FALSE,391,122325,FALSE,0,FALSE,0,FALSE,0
392,42,TRUE,392,34527,FALSE,0,TRUE,5937,FALSE,0
393,84,TRUE,393,182147,TRUE,17435,TRUE,385,FALSE,0
394,39,TRUE,394,31658,FALSE,0,FALSE,0,FALSE,0
395,28,TRUE,395,35674,FALSE,0,FALSE,0,TRUE,528.4336943
396,79,TRUE,396,51941,FALSE,0,TRUE,4186,FALSE,0
397,38,TRUE,397,102428,FALSE,0,TRUE,236,FALSE,0
398,75,TRUE,398,85244,FALSE,0,TRUE,3749,TRUE,1404.588782
399,79,FALSE,399,134727,FALSE,0,FALSE,0,FALSE,0
400,81,FALSE,400,186627,FALSE,0,TRUE,5037,TRUE,1382.837188
401,65,TRUE,401,97610,TRUE,42522,FALSE,0,FALSE,0
402,57,TRUE,402,119092,FALSE,0,TRUE,5491,FALSE,0
403,48,TRUE,403,122751,FALSE,0,TRUE,2688,FALSE,0
404,23,TRUE,404,127949,TRUE,12454,FALSE,0,FALSE,0
405,58,TRUE,405,62170,FALSE,0,FALSE,0,FALSE,0
406,28,FALSE,406,124192,FALSE,0,TRUE,5677,FALSE,0
407,47,TRUE,407,84028,FALSE,0,FALSE,0,FALSE,0
408,45,FALSE,408,86446,FALSE,0,FALSE,0,FALSE,0
409,46,FALSE,409,94045,FALSE,0,TRUE,210,FALSE,0
410,63,TRUE,410,199152,FALSE,0,TRUE,8264,FALSE,0
411,54,FALSE,411,33254,FALSE,0,FALSE,0,TRUE,119.6996049
412,23,TRUE,412,114705,TRUE,40165,FALSE,0,FALSE,0
413,18,TRUE,413,195578,FALSE,0,FALSE,0,FALSE,0
414,32,TRUE,414,195863,TRUE,39995,TRUE,5395,TRUE,3595.766749
415,47,FALSE,415,140228,TRUE,42346,TRUE,8725,FALSE,0
416,47,FALSE,416,80738,TRUE,40389,FALSE,0,TRUE,1673.318838
417,85,TRUE,417,94354,TRUE,42444,TRUE,3603,FALSE,0
418,45,FALSE,418,23228,TRUE,34629,TRUE,9688,FALSE,0
419,48,FALSE,419,106629,FALSE,0,TRUE,8984,TRUE,1702.160858
420,81,FALSE,420,163209,TRUE,24924,TRUE,3031,FALSE,0
421,37,FALSE,421,62466,TRUE,42051,TRUE,9348,FALSE,0
422,41,TRUE,422,199941,TRUE,46125,FALSE,0,FALSE,0
423,42,TRUE,423,41458,FALSE,0,TRUE,1534,FALSE,0
424,46,TRUE,424,157372,FALSE,0,FALSE,0,FALSE,0
425,30,FALSE,425,178557,FALSE,0,TRUE,7218,FALSE,0
426,46,FALSE,426,163846,TRUE,11371,TRUE,6900,FALSE,0
427,30,FALSE,427,145269,TRUE,51501,TRUE,5120,FALSE,0
428,82,FALSE,428,50650,TRUE,28293,TRUE,8299,FALSE,0
429,23,TRUE,429,81614,TRUE,21701,TRUE,851,FALSE,0
430,26,FALSE,430,50284,TRUE,42908,FALSE,0,FALSE,0
431,33,TRUE,431,60245,FALSE,0,FALSE,0,FALSE,0
432,85,TRUE,432,51688,TRUE,33990,FALSE,0,FALSE,0
433,56,TRUE,433,133673,TRUE,19143,TRUE,3495,FALSE,0
434,50,FALSE,434,140815,FALSE,0,TRUE,5735,FALSE,0
435,65,FALSE,435,107880,TRUE,59855,FALSE,0,FALSE,0
436,27,TRUE,436,116457,FALSE,0,TRUE,6466,FALSE,0
437,81,TRUE,437,90226,TRUE,52293,TRUE,3893,FALSE,0
438,40,TRUE,438,190690,FALSE,0,FALSE,0,FALSE,0
439,55,FALSE,439,22790,TRUE,16025,FALSE,0,FALSE,0
440,37,TRUE,440,68213,TRUE,55156,TRUE,1437,FALSE,0
441,24,TRUE,441,84012,TRUE,94,TRUE,3619,FALSE,0
442,54,FALSE,442,88911,FALSE,0,TRUE,7814,FALSE,0
443,28,TRUE,443,141501,FALSE,0,TRUE,7619,FALSE,0
444,44,TRUE,444,42121,FALSE,0,TRUE,8966,FALSE,0
445,29,TRUE,445,160788,FALSE,0,FALSE,0,TRUE,3371.909596
446,24,FALSE,446,65311,TRUE,17181,FALSE,0,FALSE,0
447,33,FALSE,447,151203,TRUE,8284,TRUE,4375,TRUE,2059.072937
448,65,TRUE,448,185548,FALSE,0,TRUE,3320,FALSE,0
449,42,TRUE,449,60721,FALSE,0,TRUE,7737,FALSE,0
450,68,FALSE,450,165692,TRUE,12655,FALSE,0,FALSE,0
451,31,FALSE,451,113876,FALSE,0,FALSE,0,FALSE,0
452,31,TRUE,452,50662,TRUE,33459,FALSE,0,FALSE,0
453,39,TRUE,453,22657,FALSE,0,FALSE,0,FALSE,0
454,28,FALSE,454,49402,FALSE,0,FALSE,0,FALSE,0
455,63,FALSE,455,150095,TRUE,53461,FALSE,0,FALSE,0
456,36,FALSE,456,70801,FALSE,0,TRUE,8407,FALSE,0
457,19,TRUE,457,128157,TRUE,51507,FALSE,0,FALSE,0
458,64,TRUE,458,198229,TRUE,4027,TRUE,9335,FALSE,0
459,37,TRUE,459,72943,FALSE,0,TRUE,9028,TRUE,399.5739613
460,52,TRUE,460,52330,FALSE,0,TRUE,9748,FALSE,0
461,80,TRUE,461,174987,FALSE,0,FALSE,0,FALSE,0
462,67,FALSE,462,58969,TRUE,1772,FALSE,0,FALSE,0
463,60,FALSE,463,91279,TRUE,44820,TRUE,3571,FALSE,0
464,63,TRUE,464,75636,TRUE,31904,TRUE,5478,FALSE,0
465,66,FALSE,465,159338,TRUE,27835,FALSE,0,FALSE,0
466,81,FALSE,466,129541,TRUE,17425,TRUE,8912,FALSE,0
467,40,FALSE,467,57197,FALSE,0,FALSE,0,FALSE,0
468,53,FALSE,468,52687,TRUE,66819,FALSE,0,FALSE,0
469,18,TRUE,469,59116,FALSE,0,TRUE,7749,FALSE,0
470,60,FALSE,470,71743,TRUE,25940,TRUE,1914,FALSE,0
471,19,TRUE,471,43162,FALSE,0,FALSE,0,FALSE,0
472,27,TRUE,472,130701,FALSE,0,TRUE,2818,FALSE,0
473,34,FALSE,473,21243,TRUE,6464,TRUE,166,FALSE,0
474,31,TRUE,474,149669,TRUE,24991,FALSE,0,FALSE,0
475,31,TRUE,475,195004,TRUE,9317,FALSE,0,FALSE,0
476,48,TRUE,476,91456,TRUE,26680,TRUE,614,FALSE,0
477,78,TRUE,477,75366,TRUE,69900,FALSE,0,FALSE,0
478,61,TRUE,478,167738,TRUE,45051,FALSE,0,FALSE,0
479,46,FALSE,479,105253,TRUE,50765,FALSE,0,TRUE,74.51628978
480,26,TRUE,480,44225,TRUE,35015,TRUE,1428,FALSE,0
481,85,FALSE,481,67299,FALSE,0,TRUE,9857,FALSE,0
482,70,TRUE,482,147865,TRUE,6585,TRUE,5553,TRUE,486.3769265
483,34,TRUE,483,27073,TRUE,46149,TRUE,9093,FALSE,0
484,50,FALSE,484,176295,TRUE,39251,TRUE,4075,FALSE,0
485,46,FALSE,485,78771,FALSE,0,FALSE,0,FALSE,0
486,63,FALSE,486,23042,FALSE,0,TRUE,4141,FALSE,0
487,27,TRUE,487,151697,FALSE,0,TRUE,5258,FALSE,0
488,40,FALSE,488,168353,TRUE,10760,FALSE,0,FALSE,0
489,65,FALSE,489,160169,FALSE,0,TRUE,1767,FALSE,0
490,65,FALSE,490,101305,TRUE,23993,FALSE,0,FALSE,0
491,64,TRUE,491,169207,TRUE,41711,FALSE,0,FALSE,0
492,74,TRUE,492,149900,FALSE,0,FALSE,0,FALSE,0
493,60,FALSE,493,197055,FALSE,0,FALSE,0,FALSE,0
494,43,FALSE,494,153609,FALSE,0,FALSE,0,FALSE,0
495,30,FALSE,495,150515,FALSE,0,FALSE,0,TRUE,2265.72254
496,70,FALSE,496,96287,FALSE,0,FALSE,0,FALSE,0
497,85,TRUE,497,137791,FALSE,0,TRUE,9483,FALSE,0
498,62,TRUE,498,166310,TRUE,17764,TRUE,1607,FALSE,0
499,20,FALSE,499,142158,TRUE,19286,TRUE,7471,FALSE,0
500,21,TRUE,500,61385,FALSE,0,TRUE,1933,FALSE,0
501,75,FALSE,501,47891,FALSE,0,TRUE,1103,FALSE,0
502,44,TRUE,502,117012,TRUE,54103,FALSE,0,FALSE,0
503,36,FALSE,503,64470,FALSE,0,TRUE,200,FALSE,0
504,66,FALSE,504,56595,TRUE,41504,TRUE,2143,FALSE,0
505,59,TRUE,505,106411,FALSE,0,FALSE,0,FALSE,0
506,19,TRUE,506,182804,FALSE,0,FALSE,0,FALSE,0
507,26,FALSE,507,194232,FALSE,0,FALSE,0,FALSE,0
508,69,TRUE,508,99985,FALSE,0,TRUE,9106,FALSE,0
509,71,FALSE,509,61065,TRUE,28139,TRUE,984,FALSE,0
510,58,TRUE,510,195180,FALSE,0,FALSE,0,FALSE,0
511,57,TRUE,511,186401,TRUE,48823,TRUE,7044,TRUE,709.5901814
512,47,TRUE,512,149525,FALSE,0,FALSE,0,TRUE,3016.456225
513,34,TRUE,513,158146,FALSE,0,TRUE,9677,FALSE,0
514,53,FALSE,514,84983,TRUE,3631,FALSE,0,FALSE,0
515,39,TRUE,515,180453,TRUE,50250,TRUE,5410,FALSE,0
516,59,TRUE,516,36103,FALSE,0,FALSE,0,FALSE,0
517,68,FALSE,517,66004,TRUE,67108,TRUE,422,FALSE,0
518,19,TRUE,518,106017,FALSE,0,FALSE,0,FALSE,0
519,37,TRUE,519,151286,FALSE,0,TRUE,6724,FALSE,0
520,18,TRUE,520,189883,TRUE,38459,TRUE,8634,TRUE,3697.443499
521,32,FALSE,521,40548,TRUE,34573,TRUE,2272,TRUE,476.1989234
522,46,TRUE,522,183969,FALSE,0,FALSE,0,FALSE,0
523,50,FALSE,523,129170,FALSE,0,TRUE,8738,FALSE,0
524,55,FALSE,524,146918,FALSE,0,FALSE,0,TRUE,885.5112567
525,72,FALSE,525,182738,TRUE,27611,TRUE,6167,FALSE,0
526,59,FALSE,526,192551,FALSE,0,FALSE,0,FALSE,0
527,26,FALSE,527,41529,TRUE,38162,FALSE,0,FALSE,0
528,53,FALSE,528,165249,FALSE,0,TRUE,9917,FALSE,0
529,45,FALSE,529,171629,TRUE,69144,TRUE,387,FALSE,0
530,24,FALSE,530,66094,FALSE,0,FALSE,0,FALSE,0
531,56,TRUE,531,194968,TRUE,1869,TRUE,3680,FALSE,0
532,40,TRUE,532,182810,TRUE,58864,FALSE,0,FALSE,0
533,43,FALSE,533,48889,TRUE,16080,TRUE,3810,FALSE,0
534,54,TRUE,534,36364,TRUE,63204,FALSE,0,FALSE,0
535,55,FALSE,535,126163,TRUE,37146,FALSE,0,FALSE,0
536,24,FALSE,536,71585,TRUE,35969,FALSE,0,FALSE,0
537,26,TRUE,537,26517,TRUE,2191,FALSE,0,FALSE,0
538,82,TRUE,538,37054,FALSE,0,TRUE,1297,FALSE,0
539,18,TRUE,539,157499,TRUE,66932,TRUE,8292,FALSE,0
540,80,FALSE,540,22909,FALSE,0,FALSE,0,FALSE,0
541,82,FALSE,541,186658,FALSE,0,FALSE,0,FALSE,0
542,56,TRUE,542,45101,TRUE,50840,FALSE,0,FALSE,0
543,49,TRUE,543,79949,FALSE,0,TRUE,4871,FALSE,0
544,37,TRUE,544,149096,FALSE,0,TRUE,2767,FALSE,0
545,74,FALSE,545,22225,FALSE,0,TRUE,5844,FALSE,0
546,28,FALSE,546,45217,FALSE,0,FALSE,0,FALSE,0
547,65,FALSE,547,130251,TRUE,19687,TRUE,4809,TRUE,479.9995551
548,62,FALSE,548,126110,FALSE,0,TRUE,9752,FALSE,0
549,30,TRUE,549,69178,TRUE,31894,FALSE,0,FALSE,0
550,37,TRUE,550,72466,FALSE,0,TRUE,8052,FALSE,0
551,68,FALSE,551,67429,TRUE,64670,FALSE,0,FALSE,0
552,43,FALSE,552,73528,TRUE,46897,TRUE,9022,FALSE,0
553,58,FALSE,553,146629,TRUE,59981,FALSE,0,FALSE,0
554,73,TRUE,554,177710,FALSE,0,FALSE,0,TRUE,259.3283839
555,39,TRUE,555,151875,FALSE,0,FALSE,0,TRUE,163.4745204
556,44,TRUE,556,50562,TRUE,35601,TRUE,4460,FALSE,0
557,73,FALSE,557,121021,TRUE,56412,TRUE,3539,FALSE,0
558,48,FALSE,558,43132,FALSE,0,FALSE,0,FALSE,0
559,20,TRUE,559,24829,FALSE,0,TRUE,9593,FALSE,0
560,52,TRUE,560,121645,FALSE,0,TRUE,8175,FALSE,0
561,49,TRUE,561,189182,FALSE,0,FALSE,0,FALSE,0
562,19,FALSE,562,49877,TRUE,9288,TRUE,5097,FALSE,0
563,82,FALSE,563,21807,FALSE,0,TRUE,4743,FALSE,0
564,42,TRUE,564,80322,TRUE,23384,TRUE,6342,FALSE,0
565,49,FALSE,565,21773,TRUE,12074,TRUE,7242,FALSE,0
566,65,FALSE,566,92896,TRUE,66629,FALSE,0,FALSE,0
567,64,TRUE,567,22530,TRUE,30184,TRUE,7483,FALSE,0
568,57,FALSE,568,33621,FALSE,0,FALSE,0,TRUE,604.7023723
569,46,FALSE,569,123855,FALSE,0,TRUE,3365,FALSE,0
570,36,TRUE,570,123644,TRUE,24351,TRUE,7447,FALSE,0
571,46,TRUE,571,196465,FALSE,0,FALSE,0,FALSE,0
572,54,FALSE,572,63505,FALSE,0,FALSE,0,FALSE,0
573,68,FALSE,573,51184,TRUE,59822,TRUE,4475,FALSE,0
574,80,TRUE,574,61731,TRUE,16908,TRUE,7421,FALSE,0
575,58,TRUE,575,26553,FALSE,0,TRUE,5419,TRUE,582.1488628
576,44,FALSE,576,154625,FALSE,0,TRUE,7048,FALSE,0
577,40,FALSE,577,66488,FALSE,0,TRUE,4266,FALSE,0
578,27,FALSE,578,127595,FALSE,0,FALSE,0,FALSE,0
579,82,TRUE,579,100362,FALSE,0,FALSE,0,FALSE,0
580,32,TRUE,580,67051,FALSE,0,FALSE,0,FALSE,0
581,47,TRUE,581,35001,TRUE,28994,FALSE,0,FALSE,0
582,19,TRUE,582,186248,TRUE,55927,FALSE,0,FALSE,0
583,63,TRUE,583,113557,FALSE,0,TRUE,4714,FALSE,0
584,54,TRUE,584,101214,TRUE,25252,FALSE,0,FALSE,0
585,28,FALSE,585,84725,FALSE,0,FALSE,0,FALSE,0
586,55,TRUE,586,77966,TRUE,9313,TRUE,3387,FALSE,0
587,42,TRUE,587,93895,TRUE,63175,FALSE,0,FALSE,0
588,28,FALSE,588,189894,TRUE,53072,FALSE,0,FALSE,0
589,24,TRUE,589,87308,FALSE,0,TRUE,9942,FALSE,0
590,51,FALSE,590,115564,FALSE,0,TRUE,6573,FALSE,0
591,80,FALSE,591,139474,FALSE,0,TRUE,2721,FALSE,0
592,47,FALSE,592,184698,TRUE,33817,FALSE,0,FALSE,0
593,58,TRUE,593,185949,FALSE,0,TRUE,2177,TRUE,609.2068306
594,18,TRUE,594,171667,FALSE,0,TRUE,6562,TRUE,1858.223106
595,76,FALSE,595,55747,TRUE,20210,TRUE,1993,FALSE,0
596,72,FALSE,596,74547,TRUE,66217,TRUE,4999,FALSE,0
597,39,TRUE,597,89734,TRUE,10340,TRUE,3785,FALSE,0
598,31,FALSE,598,117899,TRUE,32352,TRUE,530,FALSE,0
599,31,TRUE,599,180000,TRUE,68505,TRUE,363,FALSE,0
600,22,FALSE,600,84233,FALSE,0,TRUE,6330,TRUE,1289.821238
601,25,FALSE,601,29575,TRUE,33602,FALSE,0,FALSE,0
602,57,TRUE,602,88132,TRUE,47742,FALSE,0,FALSE,0
603,36,FALSE,603,191207,FALSE,0,FALSE,0,FALSE,0
604,59,TRUE,604,180814,TRUE,20377,TRUE,4463,FALSE,0
605,38,TRUE,605,111965,FALSE,0,TRUE,1798,FALSE,0
606,67,FALSE,606,84174,TRUE,65354,FALSE,0,FALSE,0
607,51,FALSE,607,133811,FALSE,0,TRUE,4106,FALSE,0
608,63,FALSE,608,197901,TRUE,23042,FALSE,0,FALSE,0
609,67,FALSE,609,161000,TRUE,52317,FALSE,0,FALSE,0
610,47,FALSE,610,112795,TRUE,29149,FALSE,0,FALSE,0
611,24,FALSE,611,45573,FALSE,0,TRUE,3864,FALSE,0
612,23,TRUE,612,170692,TRUE,65227,TRUE,892,FALSE,0
613,76,FALSE,613,158603,FALSE,0,FALSE,0,FALSE,0
614,73,TRUE,614,135047,TRUE,41921,TRUE,2300,FALSE,0
615,35,FALSE,615,68616,TRUE,33894,TRUE,1411,FALSE,0
616,23,FALSE,616,91632,FALSE,0,FALSE,0,FALSE,0
617,46,FALSE,617,178609,TRUE,65316,TRUE,6808,FALSE,0
618,80,FALSE,618,70409,TRUE,69432,FALSE,0,FALSE,0
619,77,TRUE,619,168302,TRUE,38977,TRUE,400,FALSE,0
620,60,FALSE,620,187772,TRUE,43614,TRUE,9517,TRUE,680.082417
621,84,FALSE,621,163680,TRUE,52002,TRUE,2768,FALSE,0
622,23,FALSE,622,161363,TRUE,68998,TRUE,2885,FALSE,0
623,45,TRUE,623,181831,TRUE,28841,FALSE,0,FALSE,0
624,35,FALSE,624,188963,FALSE,0,FALSE,0,TRUE,3010.205252
625,35,TRUE,625,129784,TRUE,65029,FALSE,0,FALSE,0
626,47,FALSE,626,83691,FALSE,0,FALSE,0,FALSE,0
627,61,FALSE,627,172370,FALSE,0,FALSE,0,FALSE,0
628,58,TRUE,628,109544,TRUE,1482,FALSE,0,FALSE,0
629,28,FALSE,629,77183,FALSE,0,FALSE,0,FALSE,0
630,43,TRUE,630,58623,TRUE,31824,FALSE,0,FALSE,0
631,51,FALSE,631,158636,FALSE,0,FALSE,0,FALSE,0
632,72,TRUE,632,21511,FALSE,0,FALSE,0,FALSE,0
633,18,TRUE,633,42166,FALSE,0,FALSE,0,FALSE,0
634,19,TRUE,634,49782,FALSE,0,FALSE,0,TRUE,251.907479
635,50,FALSE,635,157640,TRUE,22271,TRUE,9189,FALSE,0
636,84,TRUE,636,54804,TRUE,59423,FALSE,0,FALSE,0
637,80,TRUE,637,77907,TRUE,50115,TRUE,7760,TRUE,1252.163636
638,19,FALSE,638,106209,FALSE,0,TRUE,590,FALSE,0
639,73,FALSE,639,73657,TRUE,44196,TRUE,9056,FALSE,0
640,54,FALSE,640,138464,TRUE,64985,TRUE,3792,FALSE,0
641,74,FALSE,641,153924,TRUE,32983,FALSE,0,FALSE,0
642,32,TRUE,642,28862,TRUE,54333,FALSE,0,FALSE,0
643,45,TRUE,643,185826,TRUE,59686,FALSE,0,FALSE,0
644,54,TRUE,644,92812,TRUE,29093,FALSE,0,FALSE,0
645,66,FALSE,645,54936,TRUE,2476,TRUE,1026,FALSE,0
646,78,TRUE,646,78021,TRUE,14450,TRUE,1147,FALSE,0
647,23,TRUE,647,159993,FALSE,0,FALSE,0,FALSE,0
648,23,FALSE,648,126023,FALSE,0,TRUE,4205,TRUE,1190.623157
649,36,TRUE,649,32682,FALSE,0,TRUE,1365,FALSE,0
650,33,FALSE,650,86382,TRUE,43063,FALSE,0,FALSE,0
651,76,FALSE,651,45156,FALSE,0,FALSE,0,TRUE,542.7845567
652,35,TRUE,652,46942,FALSE,0,TRUE,4992,FALSE,0
653,75,FALSE,653,97696,FALSE,0,FALSE,0,FALSE,0
654,54,FALSE,654,56965,TRUE,31884,TRUE,2703,FALSE,0
655,70,FALSE,655,127585,FALSE,0,TRUE,3011,FALSE,0
656,35,FALSE,656,148231,TRUE,7431,FALSE,0,TRUE,3013.644007
657,41,FALSE,657,105991,TRUE,47644,FALSE,0,FALSE,0
658,76,TRUE,658,104824,TRUE,63151,TRUE,4061,FALSE,0
659,27,FALSE,659,154812,FALSE,0,FALSE,0,FALSE,0
660,51,FALSE,660,126944,TRUE,61431,FALSE,0,TRUE,1780.599026
661,51,TRUE,661,51880,FALSE,0,TRUE,2342,TRUE,151.42591
662,77,FALSE,662,159043,FALSE,0,FALSE,0,TRUE,1064.73377
663,31,FALSE,663,169993,TRUE,56628,FALSE,0,TRUE,2129.236789
664,18,TRUE,664,143491,FALSE,0,FALSE,0,TRUE,842.4327333
665,27,TRUE,665,40447,TRUE,27135,TRUE,5795,TRUE,14.14631894
666,62,TRUE,666,73337,FALSE,0,TRUE,4244,FALSE,0
667,75,FALSE,667,122866,FALSE,0,TRUE,2198,FALSE,0
668,50,TRUE,668,36626,TRUE,28659,TRUE,9729,TRUE,672.0572389
669,34,FALSE,669,121680,FALSE,0,FALSE,0,FALSE,0
670,31,TRUE,670,97941,FALSE,0,FALSE,0,FALSE,0
671,59,TRUE,671,167758,FALSE,0,TRUE,639,FALSE,0
672,77,TRUE,672,134433,TRUE,49625,TRUE,9288,FALSE,0
673,76,FALSE,673,26836,TRUE,59063,FALSE,0,FALSE,0
674,33,TRUE,674,173729,FALSE,0,TRUE,1791,FALSE,0
675,55,FALSE,675,60995,FALSE,0,TRUE,5841,FALSE,0
676,83,TRUE,676,43465,TRUE,46724,TRUE,5735,FALSE,0
677,53,FALSE,677,180909,FALSE,0,TRUE,1883,FALSE,0
678,79,TRUE,678,49915,FALSE,0,TRUE,6467,FALSE,0
679,31,FALSE,679,90872,TRUE,60371,TRUE,4301,FALSE,0
680,44,FALSE,680,48736,TRUE,65529,FALSE,0,TRUE,969.9635077
681,62,TRUE,681,181313,TRUE,42345,TRUE,9692,TRUE,4156.841916
682,20,TRUE,682,133432,TRUE,6842,FALSE,0,FALSE,0
683,58,FALSE,683,143516,TRUE,57027,FALSE,0,FALSE,0
684,85,TRUE,684,193117,FALSE,0,FALSE,0,FALSE,0
685,74,TRUE,685,100714,TRUE,10199,FALSE,0,FALSE,0
686,42,TRUE,686,144022,FALSE,0,FALSE,0,TRUE,736.1806563
687,56,FALSE,687,123530,TRUE,24502,FALSE,0,FALSE,0
688,40,TRUE,688,86385,FALSE,0,FALSE,0,FALSE,0
689,22,TRUE,689,171065,FALSE,0,FALSE,0,FALSE,0
690,36,FALSE,690,49783,FALSE,0,FALSE,0,TRUE,532.6546117
691,68,TRUE,691,133381,TRUE,39667,TRUE,3308,FALSE,0
692,77,TRUE,692,29692,FALSE,0,FALSE,0,FALSE,0
693,44,FALSE,693,32551,TRUE,26013,FALSE,0,FALSE,0
694,30,FALSE,694,78465,TRUE,5528,FALSE,0,FALSE,0
695,70,FALSE,695,80733,TRUE,46561,FALSE,0,TRUE,1142.755183
696,63,FALSE,696,125376,TRUE,55275,TRUE,6498,TRUE,1770.542157
697,71,TRUE,697,134865,TRUE,43763,FALSE,0,FALSE,0
698,42,TRUE,698,159539,TRUE,18397,TRUE,6895,FALSE,0
699,35,FALSE,699,53950,TRUE,48749,FALSE,0,TRUE,174.8875083
700,19,TRUE,700,138062,TRUE,22286,FALSE,0,FALSE,0
701,18,FALSE,701,135750,FALSE,0,FALSE,0,FALSE,0
702,85,FALSE,702,185574,FALSE,0,FALSE,0,TRUE,3479.338429
703,57,FALSE,703,151403,TRUE,23756,FALSE,0,FALSE,0
704,58,FALSE,704,57050,TRUE,67968,FALSE,0,FALSE,0
705,81,TRUE,705,135179,TRUE,17068,FALSE,0,FALSE,0
706,66,FALSE,706,127423,FALSE,0,TRUE,1383,FALSE,0
707,38,TRUE,707,87439,FALSE,0,TRUE,8482,FALSE,0
708,76,TRUE,708,107867,TRUE,21918,FALSE,0,FALSE,0
709,67,TRUE,709,42101,TRUE,61184,FALSE,0,TRUE,775.2610575
710,21,FALSE,710,87276,FALSE,0,FALSE,0,FALSE,0
711,83,TRUE,711,77977,FALSE,0,TRUE,6531,FALSE,0
712,62,FALSE,712,157441,TRUE,45574,TRUE,9413,FALSE,0
713,43,FALSE,713,172831,TRUE,40329,TRUE,5372,FALSE,0
714,35,TRUE,714,103097,TRUE,52855,TRUE,126,FALSE,0
715,53,FALSE,715,77164,TRUE,8509,TRUE,2128,TRUE,1604.028599
716,53,TRUE,716,107631,FALSE,0,FALSE,0,FALSE,0
717,47,FALSE,717,165585,FALSE,0,TRUE,4442,FALSE,0
718,35,TRUE,718,77853,TRUE,12553,TRUE,6278,FALSE,0
719,63,FALSE,719,128882,FALSE,0,TRUE,551,FALSE,0
720,80,FALSE,720,67924,TRUE,43337,TRUE,7302,FALSE,0
721,74,FALSE,721,192059,FALSE,0,FALSE,0,FALSE,0
722,53,FALSE,722,165288,FALSE,0,TRUE,5207,TRUE,1906.513288
723,40,FALSE,723,91931,FALSE,0,TRUE,167,FALSE,0
724,50,FALSE,724,153530,FALSE,0,FALSE,0,FALSE,0
725,75,TRUE,725,101259,TRUE,64281,TRUE,4055,FALSE,0
726,63,TRUE,726,150289,FALSE,0,TRUE,5233,FALSE,0
727,53,FALSE,727,140926,FALSE,0,TRUE,6911,FALSE,0
728,62,TRUE,728,156936,TRUE,57248,FALSE,0,FALSE,0
729,25,TRUE,729,112697,TRUE,65194,TRUE,6999,TRUE,374.7679486
730,23,FALSE,730,199715,FALSE,0,TRUE,3357,FALSE,0
731,35,TRUE,731,119945,FALSE,0,FALSE,0,FALSE,0
732,31,FALSE,732,189902,TRUE,11234,TRUE,6089,FALSE,0
733,60,FALSE,733,129511,TRUE,56189,FALSE,0,FALSE,0
734,80,TRUE,734,55766,TRUE,45720,TRUE,6323,FALSE,0
735,42,FALSE,735,148003,TRUE,61979,TRUE,3754,FALSE,0
736,76,FALSE,736,156010,FALSE,0,FALSE,0,FALSE,0
737,43,TRUE,737,139504,TRUE,29807,TRUE,8676,FALSE,0
738,38,TRUE,738,145272,TRUE,39034,FALSE,0,TRUE,2065.944976
739,46,TRUE,739,130608,FALSE,0,TRUE,8320,FALSE,0
740,54,FALSE,740,125218,FALSE,0,FALSE,0,FALSE,0
741,72,FALSE,741,186730,FALSE,0,TRUE,3168,FALSE,0
742,25,FALSE,742,123778,TRUE,56882,FALSE,0,FALSE,0
743,40,FALSE,743,158862,TRUE,10410,TRUE,4661,FALSE,0
744,20,TRUE,744,83915,FALSE,0,FALSE,0,FALSE,0
745,44,TRUE,745,127764,TRUE,63053,TRUE,6032,FALSE,0
746,26,TRUE,746,47548,FALSE,0,FALSE,0,TRUE,842.3311075
747,36,FALSE,747,172380,TRUE,29522,FALSE,0,FALSE,0
748,81,TRUE,748,171203,FALSE,0,FALSE,0,FALSE,0
749,45,TRUE,749,123256,TRUE,52150,FALSE,0,FALSE,0
750,24,TRUE,750,59697,TRUE,26186,TRUE,7200,FALSE,0
751,68,FALSE,751,191793,FALSE,0,TRUE,4707,TRUE,3533.790132
752,81,TRUE,752,90795,TRUE,36740,TRUE,8560,FALSE,0
753,33,TRUE,753,73978,FALSE,0,FALSE,0,FALSE,0
754,27,FALSE,754,196267,FALSE,0,TRUE,8372,FALSE,0
755,83,TRUE,755,77475,TRUE,66938,FALSE,0,FALSE,0
756,61,FALSE,756,124096,TRUE,33227,TRUE,7160,FALSE,0
757,28,FALSE,757,73660,FALSE,0,FALSE,0,FALSE,0
758,19,TRUE,758,77328,TRUE,63964,TRUE,4528,FALSE,0
759,72,FALSE,759,69556,FALSE,0,TRUE,1690,FALSE,0
760,70,FALSE,760,130457,FALSE,0,TRUE,7334,TRUE,2854.927657
